longitude latitude
-99.4024505615234 26.980583190918
-99.4253616333008 27.0035018920898
-99.4540176391602 27.0321483612061
-99.4654693603516 27.0607967376709
-99.4482879638672 27.0951747894287
-99.4368209838867 27.1238212585449
-99.4425582885742 27.2154941558838
-99.4425582885742 27.2384128570557
-99.494125366211 27.2727909088135
-99.5055847167969 27.2957096099854
-99.5399627685547 27.3071689605713
-99.5227661132812 27.3415470123291
-99.5055847167969 27.3701934814453
-99.5113067626953 27.4103012084961
-99.5055847167969 27.4504070281982
-99.499855041504 27.501974105835
-99.5342330932617 27.5077037811279
-99.5342330932617 27.5478115081787
-99.5456924438477 27.5879173278809
-99.6316299438477 27.6394844055176
-99.6545486450195 27.6280250549316
-99.6774673461914 27.6566715240479
-99.7175750732422 27.6624031066895
-99.751953125 27.6967792510986
-99.7863311767578 27.7311573028564
-99.7977828979492 27.7598037719727
-99.8264389038086 27.7655353546143
-99.8550872802734 27.7827224731445
-99.8722763061523 27.8171005249023
-99.8894577026367 27.8686676025391
-99.9295654296875 27.9145030975342
-99.9352951049805 27.948881149292
-99.952491760254 27.9660701751709
-99.9754028320312 27.9660701751709
-99.9983291625977 27.9832592010498
-100.021240234375 28.0348262786865
-100.055618286133 28.0863914489746
-100.084266662598 28.1264991760254
-100.135833740234 28.1494159698486
-100.181671142578 28.1723346710205
-100.198860168457 28.1952533721924
-100.227508544922 28.2238998413086
-100.273345947266 28.2582778930664
-100.29052734375 28.2869262695312
-100.301986694336 28.3155746459961
-100.319183349609 28.332763671875
-100.324913024902 28.3671398162842
-100.330635070801 28.401517868042
-100.342094421387 28.4301662445068
-100.370742797852 28.4530849456787
-100.376472473145 28.470272064209
-100.365020751953 28.4931907653809
-100.370742797852 28.5103797912598
-100.399398803711 28.5218391418457
-100.422309875488 28.5390281677246
-100.428039550781 28.5676765441895
-100.422309875488 28.5848636627197
-100.439498901367 28.5905952453613
-100.456687927246 28.6077823638916
-100.468147277832 28.6421604156494
-100.508255004883 28.6536197662354
-100.525444030762 28.6822662353516
-100.525444030762 28.7223720550537
-100.55982208252 28.8025875091553
-100.582740783691 28.8140468597412
-100.594200134277 28.854154586792
-100.588470458984 28.8828029632568
-100.622848510742 28.8885307312012
-100.645767211914 28.911449432373
-100.662948608398 28.9572868347168
-100.685874938965 29.0546894073486
-100.691604614258 29.0718765258789
-100.71452331543 29.1177139282227
-100.760360717773 29.1520938873291
-100.789001464844 29.1750087738037
-100.806198120117 29.2208461761475
-100.806198120117 29.2437648773193
-100.834838867188 29.2552242279053
-100.869216918945 29.2781429290771
-100.903602600098 29.306791305542
-100.960891723633 29.3354396820068
-101.023918151855 29.364086151123
-101.05256652832 29.444299697876
-101.075485229492 29.4500312805176
-101.104133605957 29.4729499816895
-101.155693054199 29.4786796569824
-101.201530456543 29.5073261260986
-101.241638183594 29.5073261260986
-101.25309753418 29.5359745025635
-101.235908508301 29.5531635284424
-101.230186462402 29.5932693481445
-101.247367858887 29.6104583740234
-101.26456451416 29.6161880493164
-101.270294189453 29.5932693481445
-101.281745910645 29.5703506469727
-101.304672241211 29.5646209716797
-101.316131591797 29.5818119049072
-101.304672241211 29.621919631958
-101.304672241211 29.6448383331299
-101.321853637695 29.6333770751953
-101.350509643555 29.6391067504883
-101.361961364746 29.6505641937256
-101.390609741211 29.7422389984131
-101.40779876709 29.7422389984131
-101.436447143555 29.7307777404785
-101.459365844727 29.7365093231201
-101.46509552002 29.765157699585
-101.516662597656 29.759428024292
-101.539581298828 29.759428024292
-101.533851623535 29.7823467254639
-101.551040649414 29.7938041687012
-101.579689025879 29.7766151428223
-101.614059448242 29.7536964416504
-101.659896850586 29.7536964416504
-101.728660583496 29.759428024292
-101.751571655273 29.765157699585
-101.797409057617 29.7823467254639
-101.820327758789 29.7823467254639
-101.934921264648 29.765157699585
-101.963569641113 29.8052654266357
-102.049514770508 29.7766151428223
-102.221405029297 29.8396415710449
-102.272964477539 29.8625602722168
-102.324531555176 29.8682899475098
-102.364639282227 29.8511028289795
-102.381828308105 29.765157699585
-102.399017333984 29.7536964416504
-102.462043762207 29.759428024292
-102.502151489258 29.7823467254639
-102.52507019043 29.7536964416504
-102.547988891602 29.7422389984131
-102.576637268066 29.759428024292
-102.62247467041 29.7365093231201
-102.65111541748 29.7365093231201
-102.674041748047 29.7365093231201
-102.708419799805 29.6620254516602
-102.742790222168 29.6333770751953
-102.742790222168 29.5932693481445
-102.76570892334 29.6047306060791
-102.771438598633 29.5760822296143
-102.782897949219 29.5359745025635
-102.811546325684 29.5245132446289
-102.811546325684 29.4786796569824
-102.828735351562 29.4500312805176
-102.828735351562 29.4156551361084
-102.834465026855 29.364086151123
-102.880302429199 29.3468990325928
-102.897491455078 29.2953338623047
-102.903221130371 29.2666835784912
-102.880302429199 29.2151165008545
-102.908950805664 29.2151165008545
-102.937599182129 29.1864700317383
-102.989166259766 29.169282913208
-103.012077331543 29.1635513305664
-103.035003662109 29.1119842529297
-103.07511138916 29.0890693664551
-103.10375213623 29.0489616394043
-103.115219116211 28.991662979126
-103.132400512695 28.9744758605957
-103.161056518555 28.9859371185303
-103.195426940918 28.9859371185303
-103.258453369141 28.9744758605957
-103.287101745605 28.9744758605957
-103.338668823242 29.0375003814697
-103.350128173828 29.0375003814697
-103.373046875 29.0145816802979
-103.390235900879 29.0145816802979
-103.441802978516 29.0546894073486
-103.470443725586 29.0604190826416
-103.493370056152 29.1234455108643
-103.544929504395 29.1406326293945
-103.573585510254 29.1520938873291
-103.642333984375 29.1520938873291
-103.699630737305 29.1635513305664
-103.739738464355 29.1979274749756
-103.756927490234 29.2151165008545
-103.791305541992 29.2151165008545
-103.774116516113 29.2437648773193
-103.797035217285 29.2609539031982
-103.848602294922 29.2724151611328
-103.917350769043 29.2781429290771
-104.00902557373 29.2953338623047
-104.077781677246 29.3411674499512
-104.146537780762 29.381275177002
-104.186645507812 29.3984661102295
-104.22102355957 29.4500312805176
-104.238212585449 29.4786796569824
-104.284042358398 29.5073261260986
-104.347076416016 29.5187873840332
-104.381454467773 29.5302448272705
-104.43302154541 29.5875396728516
-104.473129272461 29.5932693481445
-104.513229370117 29.6276454925537
-104.536148071289 29.6505641937256
-104.57625579834 29.7823467254639
-104.610633850098 29.7938041687012
-104.639282226562 29.8625602722168
-104.67366027832 29.9083976745605
-104.696578979492 29.9943428039551
-104.696578979492 30.0802822113037
-104.685119628906 30.1433086395264
-104.702308654785 30.212064743042
-104.736679077148 30.2521705627441
-104.81689453125 30.3610343933105
-104.851280212402 30.3724918365479
-104.851280212402 30.4011421203613
-104.868461608887 30.4870853424072
-104.88565826416 30.5501117706299
-104.942947387695 30.5844879150391
-104.971603393555 30.6131362915039
-104.994514465332 30.6532440185547
-105.017433166504 30.664701461792
-105.069000244141 30.6761589050293
-105.114837646484 30.7162666320801
-105.166404724121 30.7506446838379
-105.223701477051 30.7792911529541
-105.286720275879 30.7964820861816
-105.389862060547 30.8480472564697
-105.475799560547 30.9168033599854
-105.544555664062 30.9683685302734
-105.57893371582 31.0199356079102
-105.596122741699 31.0657730102539
-105.687789916992 31.1287956237793
-105.762283325195 31.1517143249512
-105.802391052246 31.1918201446533
-105.871139526367 31.2663078308105
-105.922706604004 31.3006839752197
-105.957084655762 31.3465213775635
-105.997192382812 31.3808975219727
-105.997192382812 31.9939613342285

